12243,0,http://wescml.org/id/supply/water/logan-city-council-2007-08,200195
0,0,http://wescml.org/id/supply/water/queensland-urban-utilities-2007-08,200196
0,0,http://wescml.org/id/supply/water/seqwater-2007-08,200197
0,0,http://wescml.org/id/supply/water/toowoomba-regional-council-2007-08,200198
0,0,http://wescml.org/id/supply/water/townsville-water-(townsville-city-council)-2007-08,200199
0,0,http://wescml.org/id/supply/water/unitywater-2007-08,200200
10374,0,http://wescml.org/id/supply/water/water-and-waste-services-(mackay-regional-council)-2007-08,200201
0,0,http://wescml.org/id/supply/water/wide-bay-water-2007-08,200202
140923,775,http://wescml.org/id/supply/water/sa-water---adelaide-2007-08,200203
3701,0,http://wescml.org/id/supply/water/sa-water---mount-gambier-2007-08,200204
8032,0,http://wescml.org/id/supply/water/sa-water---whyalla-2007-08,200205
31868,0,http://wescml.org/id/supply/water/barwon-water-2007-08,200206
19913,124934,http://wescml.org/id/supply/water/central-gippsland-water-2007-08,200207
11710,98,http://wescml.org/id/supply/water/central-highlands-water-2007-08,200208
93349,0,http://wescml.org/id/supply/water/city-west-water-2007-08,200209
15993,0,http://wescml.org/id/supply/water/coliban-water-2007-08,200210
5140,0,http://wescml.org/id/supply/water/east-gippsland-water-2007-08,200211
7773,0,http://wescml.org/id/supply/water/gwmwater-2007-08,200212
22973,0,http://wescml.org/id/supply/water/goulburn-valley-water-2007-08,200213
12113,0,http://wescml.org/id/supply/water/lower-murray-water-2007-08,200214
0,70359,http://wescml.org/id/supply/water/melbourne-water-2007-08,200215
14358,0,http://wescml.org/id/supply/water/north-east-water-2007-08,200216
133652,0,http://wescml.org/id/supply/water/south-east-water-ltd-2007-08,200217
5762,0,http://wescml.org/id/supply/water/south-gippsland-water-2007-08,200218
14318,0,http://wescml.org/id/supply/water/wannon-water-2007-08,200219
10730,0,http://wescml.org/id/supply/water/western-water-2007-08,200220
1535,0,http://wescml.org/id/supply/water/westernport-water-2007-08,200221
143355,0,http://wescml.org/id/supply/water/yarra-valley-water-2007-08,200222
5527,0,http://wescml.org/id/supply/water/aqwest---bunbury-water-board-(water-supply)-2007-08,200223
3165,0,http://wescml.org/id/supply/water/busselton-water-(water-supply)-2007-08,200224
1219,0,http://wescml.org/id/supply/water/city-of-kalgoorlie-boulder-(sewerage)-2007-08,200225
3395,0,http://wescml.org/id/supply/water/water-corporation---albany-2007-08,200226
0,0,http://wescml.org/id/supply/water/water-corporation---australind/eaton-2007-08,200227
0,0,http://wescml.org/id/supply/water/water-corporation---bunbury-(sewerage)-2007-08,200228
0,0,http://wescml.org/id/supply/water/water-corporation---busselton-(sewerage)-2007-08,200229
7548,0,http://wescml.org/id/supply/water/water-corporation---geraldton-2007-08,200230
8566,0,http://wescml.org/id/supply/water/water-corporation---kalgoorlie-boulder-(water-supply)-2007-08,200231
10070,0,http://wescml.org/id/supply/water/water-corporation---mandurah-2007-08,200232
239773,2394,http://wescml.org/id/supply/water/water-corporation---perth-2007-08,200233
41797,5262,http://wescml.org/id/supply/water/actew-2008-09,200234
6893,0,http://wescml.org/id/supply/water/albury-city-council-2008-09,200235
3568,0,http://wescml.org/id/supply/water/ballina-shire-council-2008-09,200236
5783,0,http://wescml.org/id/supply/water/bathurst-regional-council-2008-09,200237
3933,0,http://wescml.org/id/supply/water/bega-valley-shire-council-2008-09,200238
3020,0,http://wescml.org/id/supply/water/byron-shire-council-2008-09,200239
6222,0,http://wescml.org/id/supply/water/clarence-valley-council-2008-09,200240
5801,0,http://wescml.org/id/supply/water/coffs-harbour-city-council-2008-09,200241
8205,0,http://wescml.org/id/supply/water/dubbo-city-council-2008-09,200242
5760,0,http://wescml.org/id/supply/water/essential-energy-2008-09,200243
3996,0,http://wescml.org/id/supply/water/eurobodalla-shire-council-2008-09,200244
0,0,http://wescml.org/id/supply/water/fish-river-water-2008-09,200245
0,0,http://wescml.org/id/supply/water/goldenfields-water-(bulk-water-supply)-2008-09,200246
5534,0,http://wescml.org/id/supply/water/goldenfields-water-(reticulation)-2008-09,200247
12619,0,http://wescml.org/id/supply/water/gosford-city-council-2008-09,200248
0,0,http://wescml.org/id/supply/water/goulburn-mulwaree-council-2008-09,200249
3633,0,http://wescml.org/id/supply/water/kempsey-shire-council-2008-09,200250
3522,0,http://wescml.org/id/supply/water/lismore-city-council-2008-09,200251
9169,0,http://wescml.org/id/supply/water/midcoast-water-2008-09,200252
8354,0,http://wescml.org/id/supply/water/orange-city-council-2008-09,200253
6190,0,http://wescml.org/id/supply/water/port-macquarie-hastings-council-2008-09,200254
4053,0,http://wescml.org/id/supply/water/queanbeyan-city-council-2008-09,200255
17077,0,http://wescml.org/id/supply/water/riverina-water-2008-09,200256
502,0,http://wescml.org/id/supply/water/rous-water-2008-09,200257
15129,0,http://wescml.org/id/supply/water/shoalhaven-city-council-2008-09,200258
9272,0,http://wescml.org/id/supply/water/tamworth-regional-council-2008-09,200259
9205,0,http://wescml.org/id/supply/water/tweed-shire-council-2008-09,200260
0,0,http://wescml.org/id/supply/water/wagga-wagga-council-2008-09,200261
4825,0,http://wescml.org/id/supply/water/wingecarribee-shire-council-2008-09,200262
13355,0,http://wescml.org/id/supply/water/wyong-shire-council-2008-09,200263
67020,5110,http://wescml.org/id/supply/water/hunter-water-corporation-2008-09,200264
0,80680,http://wescml.org/id/supply/water/sydney-catchment-authority-2008-09,200265
491968,0,http://wescml.org/id/supply/water/sydney-water-corporation-2008-09,200266
9226,0,http://wescml.org/id/supply/water/power-and-water---alice-springs-2008-09,200267
37504,0,http://wescml.org/id/supply/water/power-and-water---darwin-2008-09,200268
29585,0,http://wescml.org/id/supply/water/cairns-water-and-waste-(cairns-regional-council)-2008-09,200269
27039,38380,http://wescml.org/id/supply/water/fitzroy-river-water-(rockhampton-regional-council)-2008-09,200270
0,0,http://wescml.org/id/supply/water/gladstone-area-water-board-2008-09,200271
54661,0,http://wescml.org/id/supply/water/gold-coast-city-council-2008-09,200272
16449,0,http://wescml.org/id/supply/water/logan-city-council-2008-09,200273
0,0,http://wescml.org/id/supply/water/queensland-urban-utilities-2008-09,200274
0,0,http://wescml.org/id/supply/water/seqwater-2008-09,200275
0,0,http://wescml.org/id/supply/water/toowoomba-regional-council-2008-09,200276
42644,44069,http://wescml.org/id/supply/water/townsville-water-(townsville-city-council)-2008-09,200277
0,0,http://wescml.org/id/supply/water/unitywater-2008-09,200278
13164,0,http://wescml.org/id/supply/water/water-and-waste-services-(mackay-regional-council)-2008-09,200279
0,0,http://wescml.org/id/supply/water/wide-bay-water-2008-09,200280
139129,573,http://wescml.org/id/supply/water/sa-water---adelaide-2008-09,200281
3955,0,http://wescml.org/id/supply/water/sa-water---mount-gambier-2008-09,200282
8996,0,http://wescml.org/id/supply/water/sa-water---whyalla-2008-09,200283
32493,0,http://wescml.org/id/supply/water/barwon-water-2008-09,200284
17558,522,http://wescml.org/id/supply/water/central-gippsland-water-2008-09,200285
11334,0,http://wescml.org/id/supply/water/central-highlands-water-2008-09,200286
93045,0,http://wescml.org/id/supply/water/city-west-water-2008-09,200287
16106,0,http://wescml.org/id/supply/water/coliban-water-2008-09,200288
5454,1095,http://wescml.org/id/supply/water/east-gippsland-water-2008-09,200289
7525,0,http://wescml.org/id/supply/water/gwmwater-2008-09,200290
24987,0,http://wescml.org/id/supply/water/goulburn-valley-water-2008-09,200291
14805,0,http://wescml.org/id/supply/water/lower-murray-water-2008-09,200292
0,82179,http://wescml.org/id/supply/water/melbourne-water-2008-09,200293
15312,0,http://wescml.org/id/supply/water/north-east-water-2008-09,200294
129405,0,http://wescml.org/id/supply/water/south-east-water-ltd-2008-09,200295
5613,0,http://wescml.org/id/supply/water/south-gippsland-water-2008-09,200296
14374,0,http://wescml.org/id/supply/water/wannon-water-2008-09,200297
10826,0,http://wescml.org/id/supply/water/western-water-2008-09,200298
2061,0,http://wescml.org/id/supply/water/westernport-water-2008-09,200299
137980,0,http://wescml.org/id/supply/water/yarra-valley-water-2008-09,200300
5926,0,http://wescml.org/id/supply/water/aqwest---bunbury-water-board-(water-supply)-2008-09,200301
3661,0,http://wescml.org/id/supply/water/busselton-water-(water-supply)-2008-09,200302
1781,0,http://wescml.org/id/supply/water/city-of-kalgoorlie-boulder-(sewerage)-2008-09,200303
3384,0,http://wescml.org/id/supply/water/water-corporation---albany-2008-09,200304
0,0,http://wescml.org/id/supply/water/water-corporation---australind/eaton-2008-09,200305
0,0,http://wescml.org/id/supply/water/water-corporation---bunbury-(sewerage)-2008-09,200306
0,0,http://wescml.org/id/supply/water/water-corporation---busselton-(sewerage)-2008-09,200307
7352,0,http://wescml.org/id/supply/water/water-corporation---geraldton-2008-09,200308
7983,0,http://wescml.org/id/supply/water/water-corporation---kalgoorlie-boulder-(water-supply)-2008-09,200309
10651,0,http://wescml.org/id/supply/water/water-corporation---mandurah-2008-09,200310
249756,2632,http://wescml.org/id/supply/water/water-corporation---perth-2008-09,200311
41572,10890,http://wescml.org/id/supply/water/actew-2009-10,200312
6798,0,http://wescml.org/id/supply/water/albury-city-council-2009-10,200313
4767,0,http://wescml.org/id/supply/water/ballina-shire-council-2009-10,200314
6001,0,http://wescml.org/id/supply/water/bathurst-regional-council-2009-10,200315
4213,0,http://wescml.org/id/supply/water/bega-valley-shire-council-2009-10,200316
3172,0,http://wescml.org/id/supply/water/byron-shire-council-2009-10,200317
6736,0,http://wescml.org/id/supply/water/clarence-valley-council-2009-10,200318
6619,0,http://wescml.org/id/supply/water/coffs-harbour-city-council-2009-10,200319
7692,0,http://wescml.org/id/supply/water/dubbo-city-council-2009-10,200320
5926,0,http://wescml.org/id/supply/water/essential-energy-2009-10,200321
4315,0,http://wescml.org/id/supply/water/eurobodalla-shire-council-2009-10,200322
1459,0,http://wescml.org/id/supply/water/fish-river-water-2009-10,200323
0,0,http://wescml.org/id/supply/water/goldenfields-water-(bulk-water-supply)-2009-10,200324
5165,0,http://wescml.org/id/supply/water/goldenfields-water-(reticulation)-2009-10,200325
13608,0,http://wescml.org/id/supply/water/gosford-city-council-2009-10,200326
2213,0,http://wescml.org/id/supply/water/goulburn-mulwaree-council-2009-10,200327
3774,0,http://wescml.org/id/supply/water/kempsey-shire-council-2009-10,200328
3791,0,http://wescml.org/id/supply/water/lismore-city-council-2009-10,200329
9163,0,http://wescml.org/id/supply/water/midcoast-water-2009-10,200330
0,0,http://wescml.org/id/supply/water/orange-city-council-2009-10,200331
6500,0,http://wescml.org/id/supply/water/port-macquarie-hastings-council-2009-10,200332
4279,0,http://wescml.org/id/supply/water/queanbeyan-city-council-2009-10,200333
15853,0,http://wescml.org/id/supply/water/riverina-water-2009-10,200334
1567,0,http://wescml.org/id/supply/water/rous-water-2009-10,200335
15234,0,http://wescml.org/id/supply/water/shoalhaven-city-council-2009-10,200336
9442,0,http://wescml.org/id/supply/water/tamworth-regional-council-2009-10,200337
10453,0,http://wescml.org/id/supply/water/tweed-shire-council-2009-10,200338
0,0,http://wescml.org/id/supply/water/wagga-wagga-council-2009-10,200339
4862,0,http://wescml.org/id/supply/water/wingecarribee-shire-council-2009-10,200340
13900,0,http://wescml.org/id/supply/water/wyong-shire-council-2009-10,200341
68233,5110,http://wescml.org/id/supply/water/hunter-water-corporation-2009-10,200342
0,82382,http://wescml.org/id/supply/water/sydney-catchment-authority-2009-10,200343
505650,0,http://wescml.org/id/supply/water/sydney-water-corporation-2009-10,200344
8348,0,http://wescml.org/id/supply/water/power-and-water---alice-springs-2009-10,200345
34949,0,http://wescml.org/id/supply/water/power-and-water---darwin-2009-10,200346
30806,19937,http://wescml.org/id/supply/water/cairns-water-and-waste-(cairns-regional-council)-2009-10,200347
33215,8500,http://wescml.org/id/supply/water/fitzroy-river-water-(rockhampton-regional-council)-2009-10,200348
0,0,http://wescml.org/id/supply/water/gladstone-area-water-board-2009-10,200349
62710,0,http://wescml.org/id/supply/water/gold-coast-city-council-2009-10,200350
18199,0,http://wescml.org/id/supply/water/logan-city-council-2009-10,200351
0,0,http://wescml.org/id/supply/water/queensland-urban-utilities-2009-10,200352
0,47397,http://wescml.org/id/supply/water/seqwater-2009-10,200353
0,0,http://wescml.org/id/supply/water/toowoomba-regional-council-2009-10,200354
43445,0,http://wescml.org/id/supply/water/townsville-water-(townsville-city-council)-2009-10,200355
0,0,http://wescml.org/id/supply/water/unitywater-2009-10,200356
19601,0,http://wescml.org/id/supply/water/water-and-waste-services-(mackay-regional-council)-2009-10,200357
0,0,http://wescml.org/id/supply/water/wide-bay-water-2009-10,200358
125800,532,http://wescml.org/id/supply/water/sa-water---adelaide-2009-10,200359
3082,0,http://wescml.org/id/supply/water/sa-water---mount-gambier-2009-10,200360
8735,0,http://wescml.org/id/supply/water/sa-water---whyalla-2009-10,200361
30583,0,http://wescml.org/id/supply/water/barwon-water-2009-10,200362
17162,0,http://wescml.org/id/supply/water/central-gippsland-water-2009-10,200363
11779,0,http://wescml.org/id/supply/water/central-highlands-water-2009-10,200364
90878,0,http://wescml.org/id/supply/water/city-west-water-2009-10,200365
